wl,n,k
1.704,1.46544,0.00E+00
1.706,1.46544,0.00E+00
1.708,1.46544,0.00E+00
1.71,1.46544,0.00E+00
1.712,1.46544,0.00E+00
1.714,1.46543,0.00E+00
1.716,1.46543,0.00E+00
1.718,1.46543,0.00E+00
1.72,1.46543,0.00E+00
1.722,1.46543,0.00E+00
1.724,1.46542,0.00E+00
1.726,1.46542,0.00E+00
1.728,1.46541,0.00E+00
1.73,1.46541,0.00E+00
1.732,1.46541,0.00E+00
1.734,1.46541,0.00E+00
1.736,1.46541,0.00E+00
1.738,1.4654,0.00E+00
1.74,1.4654,0.00E+00
1.742,1.4654,0.00E+00
1.744,1.4654,0.00E+00
1.746,1.4654,0.00E+00
1.748,1.46539,0.00E+00
1.75,1.46539,0.00E+00
1.752,1.46539,0.00E+00
1.754,1.46539,0.00E+00
1.756,1.46539,0.00E+00
1.758,1.46538,0.00E+00
1.76,1.46538,0.00E+00
1.762,1.46538,0.00E+00
1.764,1.46537,0.00E+00
1.766,1.46537,0.00E+00
1.768,1.46537,0.00E+00
1.77,1.46537,0.00E+00
1.772,1.46537,0.00E+00
1.774,1.46536,0.00E+00
1.776,1.46536,0.00E+00
1.778,1.46536,0.00E+00
1.78,1.46536,0.00E+00
1.782,1.46536,0.00E+00
1.784,1.46535,0.00E+00
1.786,1.46535,0.00E+00
1.788,1.46535,0.00E+00
1.79,1.46535,0.00E+00
1.792,1.46535,0.00E+00
1.794,1.46534,0.00E+00
1.796,1.46534,0.00E+00
1.798,1.46534,0.00E+00
1.8,1.46534,0.00E+00
1.802,1.46534,0.00E+00
1.804,1.46533,0.00E+00
1.806,1.46533,0.00E+00
1.808,1.46533,0.00E+00
1.81,1.46533,0.00E+00
1.812,1.46533,0.00E+00
1.814,1.46532,0.00E+00
1.816,1.46532,0.00E+00
1.818,1.46532,0.00E+00
1.82,1.46532,0.00E+00
1.822,1.46532,0.00E+00
1.824,1.46531,0.00E+00
1.826,1.46531,0.00E+00
1.828,1.46531,0.00E+00
1.83,1.46531,0.00E+00
1.832,1.46531,0.00E+00
1.834,1.4653,0.00E+00
1.836,1.4653,0.00E+00
1.838,1.4653,0.00E+00
1.84,1.4653,0.00E+00
1.842,1.4653,0.00E+00
1.844,1.46529,0.00E+00
1.846,1.46529,0.00E+00
1.848,1.46529,0.00E+00
1.85,1.46529,0.00E+00
1.852,1.46529,0.00E+00
1.854,1.46528,0.00E+00
1.856,1.46528,0.00E+00
1.858,1.46528,0.00E+00
1.86,1.46528,0.00E+00
1.862,1.46528,0.00E+00
1.864,1.46527,0.00E+00
1.866,1.46527,0.00E+00
1.868,1.46527,0.00E+00
1.87,1.46527,0.00E+00
1.872,1.46527,0.00E+00
1.874,1.46526,0.00E+00
1.876,1.46526,0.00E+00
1.878,1.46526,0.00E+00
1.88,1.46526,0.00E+00
1.882,1.46526,0.00E+00
1.884,1.46525,0.00E+00
1.886,1.46525,0.00E+00
1.888,1.46525,0.00E+00
1.89,1.46525,0.00E+00
1.892,1.46525,0.00E+00
1.894,1.46524,0.00E+00
1.896,1.46524,0.00E+00
1.898,1.46524,0.00E+00
1.9,1.46524,0.00E+00
1.902,1.46524,0.00E+00
1.904,1.46523,0.00E+00
